Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-04-13,ADANIPORTS,EQ,744.65,750.0,755.75,701.35,733.1,731.05,723.89,52812517,3823031154430000.5,655274.0,8937704,0.16920000000000002
2021-04-15,ADANIPORTS,EQ,731.05,735.9,754.5,725.0,747.0,750.35,740.39,26108614,1933065400775000.0,335056.0,1749254,0.067
2021-04-16,ADANIPORTS,EQ,750.35,750.9,794.85,743.0,749.15,755.5,770.01,41791181,3217944009940000.0,499686.0,3455564,0.0827
2021-04-19,ADANIPORTS,EQ,755.5,715.0,730.9,707.45,719.0,720.95,721.84,22935238,1655552410130000.0,290362.0,3547157,0.1547
2021-04-20,ADANIPORTS,EQ,720.95,744.7,745.9,710.0,721.0,720.45,729.05,21315167,1553977676420000.0,243616.0,2001506,0.09390000000000001
2021-04-22,ADANIPORTS,EQ,720.45,689.5,744.9,689.5,736.45,737.8,727.53,26840536,1952727646850000.0,325317.0,2446278,0.0911
2021-04-23,ADANIPORTS,EQ,737.8,736.45,746.9,720.1,725.1,725.35,733.59,18435449,1352400926735000.0,204435.0,1361968,0.0739
2021-04-26,ADANIPORTS,EQ,725.35,733.0,739.65,728.9,729.2,730.75,733.25,9390549,688565772360000.0,116457.0,838079,0.0892
2021-04-27,ADANIPORTS,EQ,730.75,735.0,757.5,727.35,748.6,749.15,747.67,20573107,1538191347480000.0,236896.0,1779639,0.08650000000000001
2021-04-28,ADANIPORTS,EQ,749.15,755.0,760.0,741.1,743.4,746.25,751.02,11156977,837910561285000.0,130847.0,1342353,0.12029999999999999
2021-04-29,ADANIPORTS,EQ,746.25,753.2,765.85,743.4,746.4,746.75,753.06,13851910,1043138646979999.9,153293.0,1304895,0.0942
2021-04-30,ADANIPORTS,EQ,746.75,739.0,759.45,724.5,726.4,730.05,743.35,12600934,936691138995000.1,132141.0,3514692,0.27890000000000004
